image,text,pattern_type,state,city,district_number,series,registration_number,layout,font,augmentation_level,render_sha256
images/plate_005434.png,मोकोकचुंग ८७८८,city,नागालैंड,मोकोकचुंग,५१,ए,८७८८,one_line,Devanagari Sangam MN.ttc#0,mild,848dc0e2d0ceecbb1709c2a58021ff711e1f2c8ab3b98f9f5682bcbe4e073cc3
images/plate_005435.png,गेजिंग ७५१०,city,सिक्किम,गेजिंग,३२,एचवी,७५१०,one_line,ITFDevanagari.ttc#3,clean,c308e775af00e9abbd641ac0e3c437859af6aa555d48b418a3f6d850ea4437d6
images/plate_005436.png,एमजेड८४वायजी३५५६,short_state,मिजोरम,,८४,वायजी,३५५६,one_line,Shree714.ttc#1,clean,386051e0076933a5804fa6ba2ca570177b9f688a6468f517db7e0e7e8a21ef42
images/plate_005437.png,ओडी ६२ डीयू ३८२७,short_state,ओडिशा,,६२,डीयू,३८२७,one_line,ITFDevanagari.ttc#4,medium,2759e10bb19c25a6e34f9de7b088c01770170e18a2431cc7843e5bb69dfb995d
images/plate_005438.png,एमएल४५डब्ल्यूआर४१४१,short_state,मेघालय,,४५,डब्ल्यूआर,४१४१,one_line,Shree714.ttc#0,difficult,c8bd3bfb1169a66e6e2011b2a43c3910bdbd69d0da037f8cceda88be5b9bfc52
images/plate_005439.png,अरुणाचल प्रदेश-४६-के-९६,full_state,अरुणाचल प्रदेश,,४६,के,९६,two_line,Devanagari Sangam MN.ttc#1,mild,b7a76494173a45cb2b14f234b1c7ffd04b9dc1b81adb58cf8115afd3293d54f2
images/plate_005440.png,एमजेड ९० एलके ८२७५,short_state,मिजोरम,,९०,एलके,८२७५,one_line,ITFDevanagari.ttc#4,clean,b58bbb724622ce0871b88b97a8b45ccf7fc6e596d8900714a7813bedb9fe01d9
images/plate_005441.png,एपी ८७ डब्ल्यूआई ६१०७,short_state,आंध्र प्रदेश,,८७,डब्ल्यूआई,६१०७,one_line,ITFDevanagari.ttc#5,mild,2a2785ef6abe5253051429ec40ee69b6bbbd3210e3440bbd79e0ac88aefb3ea0
images/plate_005442.png,एचपी ३५ पीबी ७५७०,short_state,हिमाचल प्रदेश,,३५,पीबी,७५७०,one_line,ITFDevanagari.ttc#9,medium,85266236feae608a3c8a24e03d0271ed822e2df313176b20238f2e7b6f9b19e7
images/plate_005443.png,नागालैंड८१एमटी९६६२,full_state,नागालैंड,,८१,एमटी,९६६२,one_line,ITFDevanagari.ttc#0,clean,51bc24ea3769e4ab5336e88871c1545a14590ef7befd6574e36f48bd834f0af2
images/plate_005444.png,मणिपुरएमएन२९पी८८०१,full_state,मणिपुर,,२९,पी,८८०१,one_line,Shree714.ttc#0,mild,05703026af93c14ad83468a68bb79733ef0a553abf747b48f637589064486a00
images/plate_005445.png,ओडी ५९-पीएक्स-४५२८,short_state,ओडिशा,,५९,पीएक्स,४५२८,one_line,ITFDevanagari.ttc#3,medium,6b62746dd08a929e01ff77ed1985dd24bc1ad375e97a5bb4803aa406be2a4fdc
images/plate_005446.png,एलडी-०७-एचएम-५६१७,short_state,लक्षद्वीप,,०७,एचएम,५६१७,one_line,ITFDevanagari.ttc#0,clean,f0dd5f0067c7e855962540bfbd66d6c815d5dda9f8ea324042ab49d74c61a416
images/plate_005447.png,एमएन ७२ एलबी ५४४२,short_state,मणिपुर,,७२,एलबी,५४४२,one_line,Shree714.ttc#3,clean,1cfdc851c611036e456af89a69508efc75fd41e72b0dfa6845afbdf6b98a6603
images/plate_005448.png,एमएन ९१ एचएफ ९२५४,short_state,मणिपुर,,९१,एचएफ,९२५४,one_line,Shree714.ttc#1,clean,ab091b6787041486bf7db6ae3ab66bff47455e54171ccd5bf66684c5bdc317bb
images/plate_005449.png,माहे९६एम२२५९,city,पुदुचेरी,माहे,९६,एम,२२५९,one_line,ITFDevanagari.ttc#9,clean,9007178544bb91b1a19c3184af72bbdd97c51c6e29ce1e424e3ae33e27711f0c
images/plate_005450.png,अरुणाचल प्रदेश ९३ डब्ल्यूआर ६८१२,full_state,अरुणाचल प्रदेश,,९३,डब्ल्यूआर,६८१२,one_line,Devanagari Sangam MN.ttc#0,mild,4050b3f59b29fc7dae8ae451962bf3d33dbb65a2f7c97976ab8d73dd1f295bb2
images/plate_005451.png,उत्तराखंड  ९४  डीक्यू  ३४९४,full_state,उत्तराखंड,,९४,डीक्यू,३४९४,one_line,Shree714.ttc#1,clean,6d99d4d0f9d30db91a5ce41b97017e278c98e18a44be3e860585f40bda009698
images/plate_005452.png,संबलपुर१६वाय००१६,city,ओडिशा,संबलपुर,१६,वाय,००१६,one_line,ITFDevanagari.ttc#8,clean,1779b86b20e0025c1fc7630b1c19f68d31c10380b0840d10d47c899308551fdc
images/plate_005453.png,मंडी१६एनटी९,city,हिमाचल प्रदेश,मंडी,१६,एनटी,९,two_line,DevanagariMT.ttc#0,clean,c91e78904e31ec92abd2e27cd8c189aa7951ba6285dce5953d4f5881a25ac9f8
images/plate_005454.png,उत्तराखंड-३४-एलयू-०११९,full_state,उत्तराखंड,,३४,एलयू,०११९,one_line,ITFDevanagari.ttc#8,clean,a1821fe89efa8246fa63fb233a5f17699c372f8dfc6f3fe133c238a6a817d0b9
images/plate_005455.png,केएल३२एनएफ११९८,short_state,केरल,,३२,एनएफ,११९८,one_line,ITFDevanagari.ttc#4,clean,b9717d50e8cb7c3019c915250737e1d47665179e75b9f95583571db45118911c
images/plate_005456.png,जीए७८वायएल२,short_state,गोवा,,७८,वायएल,२,one_line,ITFDevanagari.ttc#4,medium,ec6701af5cbef41f586079fb8c18604e51df4fbdc8026ba0911749a447b6bafd
images/plate_005457.png,टीआर ०९ एक्सडी ३११९,short_state,त्रिपुरा,,०९,एक्सडी,३११९,one_line,ITFDevanagari.ttc#1,difficult,5d62ba994d656deb16d7ad5ca463bef0a812c74a8e41ff5f5c8e7c2b8654a02a
images/plate_005458.png,एमएन ८० एफजे ५९२९,short_state,मणिपुर,,८०,एफजे,५९२९,two_line,Devanagari Sangam MN.ttc#1,medium,7fc737f44e92d4f23b545ff22fcb9c00fe1dc9cdf3706b1f7585d82d9e4f0ab2
images/plate_005459.png,एमएच-६४-टीके-११,short_state,महाराष्ट्र,,६४,टीके,११,two_line,ITFDevanagari.ttc#3,mild,3e66be5d8c76cd73a8bf438e101bb4bbe9df898d133ae580bd950bb317cb4e3f
images/plate_005460.png,एलए ८१ सी ०८२१,short_state,लद्दाख,,८१,सी,०८२१,one_line,ITFDevanagari.ttc#9,clean,cfcfff8ced173b7dc30b7279e5a264627620930eb14fa2452487dc6412e13722
images/plate_005461.png,एसके ७८ ईजी ८७९१,short_state,सिक्किम,,७८,ईजी,८७९१,one_line,Devanagari Sangam MN.ttc#0,medium,c1d4b13c17e3f195632b0a9b718dfc62e45977fde4afc71935aab548f943de17
images/plate_005462.png,मध्य प्रदेश ०७ पीई १९७४,full_state,मध्य प्रदेश,,०७,पीई,१९७४,one_line,Devanagari Sangam MN.ttc#0,medium,211df8ebcbb124aaeebe9f8edfc637aece0175935d4e2b09d4ba64203c7ce562
images/plate_005463.png,एपी ४० क्यूवाय ६१४,short_state,आंध्र प्रदेश,,४०,क्यूवाय,६१४,one_line,ITFDevanagari.ttc#4,difficult,dd6d3bb752f4906c931fe3b6eb2a23b2e1c5fe1271b654688a66255f2fe76b46
images/plate_005464.png,यूके-९९-पीएम-७२३५,short_state,उत्तराखंड,,९९,पीएम,७२३५,one_line,ITFDevanagari.ttc#8,difficult,25b019a9b1f88ed3fecdf3c08036efab2a2f4ce4f7d40d5126951af6c684b100
images/plate_005465.png,राजस्थान ९३ टीएम ९४७७,full_state,राजस्थान,,९३,टीएम,९४७७,one_line,Devanagari Sangam MN.ttc#1,clean,2029587e736d67bfca030719816890c12bda3f16386504c6db24b74c95308d3f
images/plate_005466.png,राजस्थान ०२ वायबी ४५७२,full_state,राजस्थान,,०२,वायबी,४५७२,one_line,ITFDevanagari.ttc#1,mild,16de16b186d13bd042773609ec934de1e9371fd4be3bfffb9cfdb5e5ee584825
images/plate_005467.png,कानपुर ३६१९,city,उत्तर प्रदेश,कानपुर,३०,एनवी,३६१९,one_line,ITFDevanagari.ttc#3,clean,10d1223dd20474ecd22247654f3bdd0bc26b986ba55fa0d0847493c931c38bb2
images/plate_005468.png,टीएन ३८ एलटी ९३७,short_state,तमिलनाडु,,३८,एलटी,९३७,one_line,ITFDevanagari.ttc#0,clean,a30facf31e8de764fb922a067c13ca71d58705f7cce4f389a06d3471b9f2c8c8
images/plate_005469.png,एएन६९आर५४०२,short_state,अंडमान और निकोबार द्वीपसमूह,,६९,आर,५४०२,one_line,ITFDevanagari.ttc#9,clean,6d91a9aff4217616aabe62eb8c0125ba1f6a3a311ee46d425971f098f3ba6cd2
images/plate_005470.png,एलए-६५-जेआई-५४०७,short_state,लद्दाख,,६५,जेआई,५४०७,one_line,Shree714.ttc#0,mild,148f956558de61bdcf959479943c485f89bbfba43b3d242af6a8f05093800da6
images/plate_005471.png,डीएल ८९-डीए १३८५,short_state,दिल्ली,,८९,डीए,१३८५,two_line,ITFDevanagari.ttc#1,mild,03e31320935bad5db1c5fec8d9f263514b8b0abda68766961a913d7d3a85d70b
images/plate_005472.png,पटियाला०७डब्ल्यूटी७८७४,city,पंजाब,पटियाला,०७,डब्ल्यूटी,७८७४,one_line,Shree714.ttc#2,clean,820569fe3665ea483fc277256cde3a2f68bd412234d1c3dd2dfa3a0cac5bec4e
images/plate_005473.png,टीएस०३बीवी८५५,short_state,तेलंगाना,,०३,बीवी,८५५,one_line,ITFDevanagari.ttc#9,mild,10e9b3fc563623b01e578dfebb192f3aa61fca415b09aea9d04bab73f93446b5
images/plate_005474.png,एलडी १३ जेवाय ८,short_state,लक्षद्वीप,,१३,जेवाय,८,one_line,ITFDevanagari.ttc#8,clean,a98c365b972246388985d0c09001041e2d30104c7dc8ab39d29331f9f278f15e
images/plate_005475.png,हरियाणा  ६३  एसी  २६८७,full_state,हरियाणा,,६३,एसी,२६८७,one_line,Shree714.ttc#1,mild,882060cd6f6da92db1edea8c94fe891eaf181b8e8cd7ba473194c9f1fdf1a492
images/plate_005476.png,ओडी-०४ आरएन ९३५६,short_state,ओडिशा,,०४,आरएन,९३५६,one_line,Devanagari Sangam MN.ttc#0,mild,d43a841a0df6d1087e407089ca639f03281f7bf37da0f2e95e790276d56fe728
images/plate_005477.png,जीए-२३-एम-११४७,short_state,गोवा,,२३,एम,११४७,one_line,Shree714.ttc#2,clean,573af15996ce5a6d33cf6a791fd7f4660fa5fbd7b1255a3dacf790edab0583d8
images/plate_005478.png,रंगत-५५-सी-२८२१,city,अंडमान और निकोबार द्वीपसमूह,रंगत,५५,सी,२८२१,one_line,Shree714.ttc#3,mild,2058bb91149bc057d1f0449f15aa10d509c325480db1b24898e72cc7524c1229
images/plate_005479.png,हिमाचल प्रदेश२३आरजी२७२२,full_state,हिमाचल प्रदेश,,२३,आरजी,२७२२,one_line,ITFDevanagari.ttc#5,mild,4cf06d4605a4b95b9b063904a617a1960e20b350af4089e181a5413b5efc7ad7
images/plate_005480.png,टीएस-८०-एमके-७४०८,short_state,तेलंगाना,,८०,एमके,७४०८,two_line,ITFDevanagari.ttc#4,clean,007bf042c6d99bc020f7e70dc5627f0fc58711747720bba23d10a2cbc56feb2a
images/plate_005481.png,टीआर९८आईवाय५३५३,short_state,त्रिपुरा,,९८,आईवाय,५३५३,one_line,ITFDevanagari.ttc#5,clean,2c1d291dab2d56ab23ca355dfdc1dafa8985237ebfceac187ada4c0ae9578559
images/plate_005482.png,जीजे ७४-बीआई-८३८५,short_state,गुजरात,,७४,बीआई,८३८५,two_line,Devanagari Sangam MN.ttc#1,mild,7930208c07a2c01239bc164417acdda99cbbe3f0e4899f9ddd84cc475b19a2a6
images/plate_005483.png,पश्चिम बंगाल ९० यूएन १२९६,full_state,पश्चिम बंगाल,,९०,यूएन,१२९६,two_line,Devanagari Sangam MN.ttc#0,mild,d059d1a65fa7e6711a43bdd0ca1ceee7e2801974385746c0f080b03e8f29f002
images/plate_005484.png,एमजेड५७टीवी९०९७,short_state,मिजोरम,,५७,टीवी,९०९७,one_line,Shree714.ttc#2,medium,65d14b276d83ffdce1da7db49e73cbadcbc84a107797d60da37ddba8b695fcd6
images/plate_005485.png,एमएल-८४-एमवाय-०२४९,short_state,मेघालय,,८४,एमवाय,०२४९,one_line,ITFDevanagari.ttc#0,medium,8331bb7c593fafc1613f31316eec95a5b918bcb424852e80ed793bcc69421593
images/plate_005486.png,गया  ७७  एक्सआई  ७०२८,city,बिहार,गया,७७,एक्सआई,७०२८,two_line,ITFDevanagari.ttc#2,medium,10982c0d0cd9f25959d01835df6128421833ce2b7c6bd7e0898ded4ec0c4f5c6
images/plate_005487.png,टीआर २६-एसजे २९६९,short_state,त्रिपुरा,,२६,एसजे,२९६९,two_line,ITFDevanagari.ttc#8,clean,05ddec994bfd816a411d45cbfa34fd123e167ae2f60657b470b97311c6321e48
images/plate_005488.png,एएस-३९-जीआई-७४३९,short_state,असम,,३९,जीआई,७४३९,two_line,ITFDevanagari.ttc#6,clean,29a14449940d0d0cc8938dd98e71e82d381d4b502c05db9f87217bd60b54f9a4
images/plate_005489.png,जीए ४४ यूसी ०८,short_state,गोवा,,४४,यूसी,०८,two_line,DevanagariMT.ttc#1,clean,b4580e59503493421561a8f2e7cd69964a0fff08d8d9ef4e1eb279466794935d
images/plate_005490.png,इंफाल-७०२४,city,मणिपुर,इंफाल,३५,बी,७०२४,one_line,Shree714.ttc#0,mild,637523f3820032862c6289b92a3f91b1ea2a990924bbc352962c2564f6e16689
images/plate_005491.png,जीजे ३० बीएन ५०५४,short_state,गुजरात,,३०,बीएन,५०५४,two_line,ITFDevanagari.ttc#0,mild,2345a1b600da505b522431d580307fd37d2c15f4c2af2f9e8064fcd0e6ee79c7
images/plate_005492.png,केए-४४ आईजी ०१८१,short_state,कर्नाटक,,४४,आईजी,०१८१,one_line,ITFDevanagari.ttc#3,clean,4fb27f581832d105140bb3e4dbb3b4659d5bf3603eebd189f9109b60661063af
images/plate_005493.png,आरजे-९८-एसटी-६४६१,short_state,राजस्थान,,९८,एसटी,६४६१,one_line,ITFDevanagari.ttc#1,clean,c960c6b2ab81922422123793d2b967ad4e6b7a66f74248f822d0ab02397d9ca7
images/plate_005494.png,आंध्र प्रदेश ६२ ज़ेडआर २४५८,full_state,आंध्र प्रदेश,,६२,ज़ेडआर,२४५८,one_line,ITFDevanagari.ttc#4,clean,b1b5117a949b6556ecfe70747aabfce05addea69a492944d31010864a3a268f8
images/plate_005495.png,एमएल४९सी४०१०,short_state,मेघालय,,४९,सी,४०१०,one_line,ITFDevanagari.ttc#9,clean,4cc793e43ff985ab5eba7ac9f41142ffd88967d58eb02fac7a0136a65008d948
images/plate_005496.png,एलडी ४७ डब्ल्यूओ ८५४०,short_state,लक्षद्वीप,,४७,डब्ल्यूओ,८५४०,one_line,Shree714.ttc#1,mild,be4265cc67e5aa0fc8fcc790af1023004309067cb68e5ff9074ae01b66b8e482
images/plate_005497.png,एएस-६७-एटी-५४५९,short_state,असम,,६७,एटी,५४५९,two_line,ITFDevanagari.ttc#5,clean,d8701d08d02c010eb83402acaf24aa4f9bb056ebe3e9e3707f6077dc64fefc04
images/plate_005498.png,एमपी७४आरडी००१४,short_state,मध्य प्रदेश,,७४,आरडी,००१४,one_line,Shree714.ttc#2,mild,2ca24330b8ddfb375321a2d4c89be812ac268684c8f2a9628c363a50c7ab278a
images/plate_005499.png,केरल ४८ आईएच ०२११,full_state,केरल,,४८,आईएच,०२११,one_line,Shree714.ttc#1,mild,803f9a57d631f1e5064ceda921b388a77e34647956ca1f036ab0c557a74fa75a
images/plate_005500.png,चंडीगढ़ ८१८०,city,चंडीगढ़,चंडीगढ़,५०,वायएन,८१८०,one_line,Shree714.ttc#1,mild,d86825479f7d174ff34bd0a0b0ffe1058f2bfcd88f6970ad54910abc736dd25f
